RID,PCardID,TID,SStationID,AStationID,CarrigeID,SeatRow,SeatNo,SStatus
4945,230103199101200879,6988,2121,203,3,4,F,1
4946,230103199411212349,5671,2020,2035,3,3,B,0
4947,230104195201081502,39498,3795,683,1,2,F,0
4948,230104195501280976,816,1605,1621,1,3,C,0
4949,230104195603180685,35022,413,383,3,4,C,1
4950,230104197104092030,19409,1619,1681,3,1,C,0
4951,230104197703184324,17852,384,471,2,2,A,1
4952,230104198701123071,556,1605,1625,4,1,B,2
4953,230104199502163171,30746,1597,1142,4,1,B,0
4954,230104200905284758,29953,1169,1035,1,3,C,1
4955,23010819310520189X,33884,13,1,2,1,B,2
4956,230108195707080756,25607,1597,1134,3,3,E,1
4957,230108197705141972,28810,34,1597,1,3,B,0
4958,230108198912220504,18109,1592,384,4,1,E,1
4959,230108200304061765,39670,2967,407,2,4,C,2
4960,230108201401290097,24873,1668,1619,2,2,F,1
4961,230108201603080389,2375,1555,1556,1,1,F,0
4962,230109193507162981,13561,1615,1617,2,2,E,0
4963,230109194003130235,12995,1577,1574,4,1,C,0
4964,230109198607090826,23606,34,2069,1,3,F,2
4965,230109198910312495,706,1611,1602,3,2,B,0
4966,230109199002224494,33445,2046,63,1,1,E,1
4967,230109200202181105,22543,1590,2034,2,1,E,1
4968,23010920060706074X,27536,1597,1668,2,3,A,1
4969,230109201012132454,32349,1579,1579,1,4,E,1
4970,230110193503121512,29559,1039,1035,3,1,A,1
4971,230110194208193577,27367,1597,1668,2,2,C,1
4972,230110194303161872,39159,1034,925,3,3,E,0
4973,23011019450318207X,14418,1592,1539,3,4,E,1
4974,230110195006054944,17322,1687,404,4,3,C,1
4975,230110195308031967,3282,1556,1556,3,2,F,1
4976,230110197209281417,40136,1133,1599,3,2,B,1
4977,230110198106282438,1840,1615,1646,3,4,E,1
4978,230110198109103028,24950,404,404,4,2,C,0
4979,230110199212282890,20970,2020,2035,4,4,B,1
4980,230110200912043669,9761,1612,1605,3,1,B,1
4981,230110201405123212,39680,470,470,2,1,E,0
4982,230110201610212679,32500,1636,1615,2,1,A,1
4983,230111194005083454,15140,1593,1646,3,3,B,1
4984,230111194705283115,11803,1577,1574,2,2,F,2
4985,230111197907063253,5027,34,2066,4,2,C,0
4986,230112193505180519,25510,447,404,2,1,A,1
4987,230112193903291716,37201,1749,1686,2,2,F,2
4988,230112195512163580,2331,1597,1555,1,2,A,1
4989,230112195905021073,25743,1597,1668,3,4,B,0
4990,230112198609060856,14876,1617,1574,4,1,B,0
4991,230112199404142879,33856,2066,82,3,4,B,1
4992,230112200601272993,13070,1577,1539,3,3,F,1
4993,23011319310405223X,23087,979,1668,4,2,B,0
4994,230113193112122648,6973,1615,222,2,3,B,2
4995,230113194104290750,24949,1597,1668,3,3,B,2
4996,23011319720217479X,31609,1646,1632,2,4,E,0
4997,230113197801084438,10134,1646,1646,4,3,A,0
4998,230113197811252474,18965,1597,1681,2,4,C,1
4999,230113199604210000,34707,952,407,1,4,B,2
5000,230113200506153052,13330,1574,1661,2,1,C,2
5001,230113200810022903,12181,1592,1574,4,2,C,1
5002,230113201207214075,28701,129,129,3,4,E,1
5003,230113201502202093,33963,404,471,3,3,F,2
5004,230123193110012456,27611,404,1668,3,3,E,2
5005,230123193210172860,27181,404,404,3,3,C,0
5006,230123194203172138,10820,1615,1638,4,1,E,0
5007,230123194507072603,36030,2125,3877,2,3,C,1
5008,230123196309191627,26008,1668,1597,4,4,F,1
5009,230123197602094361,18572,404,404,3,2,A,2
5010,230123198003201553,4026,1539,3934,4,3,E,2
5011,230123198011060156,28765,2020,34,2,4,F,0
5012,230123198604184322,36813,403,1749,3,4,E,1
5013,230123198701051150,4016,1542,3978,1,3,C,2
5014,230123199711172444,4100,1542,3932,4,3,E,0
5015,230124193201244064,3386,1632,1582,2,4,E,2
5016,230124195409091211,32182,1582,1579,1,1,F,1
5017,230124197511051258,38725,409,2092,3,1,C,2
5018,230124199112143891,15002,1543,1539,4,4,E,2
5019,23012419980512225X,9802,1611,1607,1,2,E,1
5020,230124200003093333,9343,3365,2020,4,4,A,0
5021,23012420011017469X,12058,1592,1574,1,2,E,1
5022,230125193102060696,5054,2034,2033,3,1,A,0
5023,23012519391205401X,1399,1615,1655,1,4,B,2
5024,230125196011150905,23617,2007,2047,2,1,B,2
5025,23012519650930369X,38239,1572,1571,2,2,F,2
5026,230125199406192556,12017,1599,1592,1,1,E,1
5027,230125199805123822,7908,2069,2007,4,1,A,2
5028,230125200005160970,27758,1668,1597,2,4,E,0
5029,230125201305192995,23944,1750,1619,3,1,E,1
5030,230126193206161586,32419,1615,1636,3,2,B,0
5031,230126193304270399,37679,7,32,3,2,B,2
5032,230126194703242226,3845,3997,3997,1,4,F,1
5033,230126196503191304,36941,403,1615,2,4,E,2
5034,230126200701290652,7009,1563,2120,4,1,A,1
5035,230126201306274913,26132,1169,1072,1,3,C,2
5036,230126201408194690,28526,829,129,4,4,F,1
5037,230127193405074553,1386,1655,1654,2,2,C,0
5038,230127194702192251,3408,1649,1584,2,1,C,1
5039,23012719540921193X,25658,1681,1668,2,1,E,2
5040,230127196005174305,33458,13,1,2,1,E,0
5041,230127196201061551,10287,1621,1599,2,2,A,1
5042,230127196801312334,25918,1668,1681,4,4,F,0
5043,230127196909021352,33453,76,13,3,1,C,1
5044,230127199212134617,16055,1568,1568,3,2,A,2
5045,230127201411103696,19938,960,2374,1,1,F,2
5046,230128193203051843,23453,1072,1151,2,4,F,1
5047,230128193402034456,37784,683,834,2,4,F,1
5048,230128194508021674,29475,926,979,4,4,F,2
5049,23012819521022035X,204,1624,1620,1,4,B,0
5050,230128196611050149,34463,13,1,2,2,A,0
5051,230128201408014031,28311,404,1134,2,3,E,1
5052,230129194204241527,30032,576,600,2,3,C,2
5053,230129195908090290,7270,3934,3590,2,3,E,0
5054,230129196808080495,32255,1579,1579,3,3,F,1
5055,230129197501191056,26237,1668,1134,3,1,B,1
5056,230129198010113250,38307,1572,1571,2,1,F,1
5057,230129198609032211,22215,2978,3016,2,3,B,0
5058,230129198701054907,26615,1668,402,3,2,F,1
5059,23012919930908337X,4868,34,2048,4,3,E,0
5060,230129200003244594,13230,1615,1651,2,1,E,0
5061,23012920050119485X,25933,404,404,3,3,F,2
5062,230129201604271998,11433,2020,13,4,2,F,0
5063,230129201609181473,38502,2043,2027,3,2,F,2
5064,230183195303300003,4045,1542,3978,2,2,B,2
5065,230183196302230191,16309,1625,1624,2,4,C,1
5066,230183197712022998,7930,2006,2020,3,1,E,1
5067,230183197802182741,36403,403,1683,1,1,B,1
5068,230183200301092398,6372,1574,1617,1,2,F,2
5069,230184193012063615,34717,129,2085,4,2,F,2
5070,230184193604290125,32956,3389,80,3,4,E,1
5071,230184193704151106,12447,1592,1577,1,3,B,0
5072,230184193902212512,13824,1555,1556,4,3,A,2
5073,230184194502131638,36319,1578,1562,2,3,F,1
5074,230184194507193950,31724,1579,1579,3,1,A,1
5075,230184194706194761,35584,3894,3919,4,2,E,1
5076,230184198009104917,4412,2068,34,3,3,B,0
5077,230184201406243480,3062,1597,1555,3,4,C,0
5078,230202194003144216,31414,2067,2035,2,4,F,0
5079,230202196008101695,9925,1567,1563,4,4,C,0
5080,230202196405102907,27162,1597,1668,4,4,C,2
5081,230202198011110487,1683,1655,1646,3,4,F,0
5082,230202199208123171,27755,1668,404,1,4,B,1
5083,230202199312150532,3004,1555,1556,4,2,E,0
5084,230202199404152826,34979,1533,383,1,4,C,1
5085,230202200907114499,9573,1615,1646,1,4,A,0
5086,230202201010222545,24652,1763,1681,2,4,C,1
5087,230203196903160639,31592,1632,1582,1,2,A,1
5088,230203197511082090,30061,979,576,1,3,F,2
5089,230204193204093775,8964,2033,3365,4,4,C,2
5090,230204193701084036,26494,467,471,2,2,E,0
5091,230204193709300637,39275,1572,1571,2,3,A,1
5092,230204197709062497,32161,1632,1582,1,4,B,1
5093,230204198212092185,21082,3365,3365,4,2,E,1
5094,23020419910402469X,22420,953,3634,1,3,F,2
5095,230204200107021609,19454,1619,1681,3,1,A,0
5096,230204201403043313,32324,1615,1584,3,1,F,2
5097,230205193204171530,40034,1533,1562,2,4,C,0
5098,230205193905261993,36241,1578,3554,1,2,F,0
5099,230205196511222370,28698,1151,129,3,2,C,1
5100,230205196803283714,25011,1668,402,4,2,F,2
5101,230205196911100532,24502,1597,1561,1,3,B,2
5102,230205197810311829,30669,1597,1134,4,4,A,0
5103,230205199908074314,39918,1533,1562,4,4,C,2
5104,230206193408181577,36437,1599,1599,3,4,C,0
5105,23020619501105320X,32472,1615,1636,1,4,E,2
5106,230206197203041739,25376,1597,1597,2,3,C,0
5107,230206198805150953,9999,1563,1589,4,3,B,0
5108,230207193705293555,6158,2121,2125,1,4,E,1
5109,230207194004234565,9175,2020,34,2,2,E,1
5110,230207194809102236,33028,2034,65,4,2,E,0
5111,230207196912104335,16179,1552,1615,4,4,A,0
5112,230207197302151892,34785,3028,3028,2,3,E,2
5113,230207198811200431,40470,1145,1038,4,3,F,1
5114,230207198903024164,38036,2095,379,1,2,F,1
5115,230207199508284198,32112,1615,1584,4,4,C,0
5116,230207199711231307,30181,546,979,2,3,C,2
5117,230207201606111020,32579,1072,979,4,3,E,1
5118,23020819370609364X,33670,76,13,4,4,E,1
5119,230208193903080370,6230,2127,2127,3,3,C,2
5120,230208194608040207,30715,1134,1151,3,3,F,0
5121,230208195012200518,26844,1668,404,1,3,A,2
5122,230208195501220763,35692,2055,2053,4,2,F,2
5123,230208195701052485,27864,1668,447,2,2,F,2
5124,230208197107271473,17287,1747,404,3,1,E,0
5125,230208198112093135,25303,34,1561,4,2,A,1
5126,230208201003034165,20891,189,192,2,3,E,1
5127,230208201206144030,18756,1684,1681,3,1,C,1
5128,230221193504043557,4690,2046,2034,4,3,B,1
5129,230221197003253079,21289,1567,2007,3,1,C,2
5130,230221197008304437,35176,1533,3911,4,1,F,1
5131,230221197309183763,633,1611,1605,4,3,B,0
5132,230221198907071985,22846,457,49,1,1,F,0
5133,230223193408183931,14499,1615,1574,4,3,F,1
5134,230223193601174885,13425,1651,1592,3,3,B,0
5135,230223197004151544,16308,1595,1613,4,4,C,1
5136,230223197012040991,7595,3365,3365,4,2,C,2
5137,230223199002051952,27172,404,404,1,4,E,2
5138,230223201004192409,23338,129,1668,1,3,E,2
5139,230224194105283637,11573,63,79,3,1,B,2
5140,230224194108184191,24822,1597,1684,4,2,B,1
5141,230224194606073953,14106,1577,1574,4,4,E,1
5142,230224194712014092,28295,1151,1668,4,2,C,1
5143,230224196404272005,17987,1619,1681,1,3,A,2
5144,230224196607234818,26218,69,3023,2,1,C,2
5145,230224197209112916,860,1612,1605,2,2,E,0
5146,230224197306102576,35527,1708,2147,1,3,A,1
5147,230224198510232081,10194,1612,1605,1,3,F,0
5148,230224199007314498,34065,255,319,4,4,F,2
5149,230224199409182635,31616,1615,1646,4,4,F,0
5150,230225193109201370,253,1596,1624,4,1,C,0
5151,230225193208300059,14950,1542,1542,3,4,E,2
5152,230225195010204140,5678,2007,2035,3,3,F,1
5153,230225196204074641,20673,3829,1597,3,3,E,0
5154,230225197808050354,30291,1597,1684,1,1,F,2
5155,230227194801154504,20820,192,185,1,3,A,2
5156,230227195306222615,4066,1542,1540,3,4,E,2
5157,230227195312014767,17056,79,13,3,2,B,2
5158,230227195606170132,5771,1561,2027,4,3,E,2
5159,230227196709081479,21586,59,1619,4,1,A,0
5160,230227196912070476,1873,1646,1646,3,3,F,0
5161,230227197502252466,16350,1595,1624,2,4,E,1
5162,230227198109172368,12515,1659,1661,1,2,E,1
5163,230227199805123222,25772,404,1684,4,4,F,2
5164,230227200212233384,35413,1585,3161,1,2,E,1
5165,230227201702064805,23494,1597,1597,2,1,E,0
5166,2302291948072599 8,4384,2033,2046,4,1,F,1
5167,230229195411062994,29421,129,129,3,1,A,2
5168,23022919610415245X,30617,1142,979,1,3,C,0
5169,230229196312024305,30162,979,129,1,4,F,0
5170,230229197205174265,19736,402,404,1,4,E,0
5171,230229198111260378,24101,1169,1597,1,3,E,2
5172,230229199208054196,15145,1646,1646,3,1,F,0
5173,230229199910211411,32754,2046,80,1,1,F,0
5174,230229200502284991,9316,34,1561,1,1,F,0
5175,230230195001241813,24133,552,546,4,1,C,0
5176,230230195202200700,16126,1552,1615,4,4,F,1
5177,230230195305103698,29306,129,129,1,4,F,1
5178,23023019570510389X,20,1611,1602,3,1,F,1
5179,230230196602284151,6215,3997,1533,1,4,E,2
5180,230230199005092315,15935,1567,1567,4,1,F,1
5181,230230199204243139,36234,3222,3276,4,1,C,2
5182,230230199306114442,36809,1749,1599,4,1,C,1
5183,230230199609013550,8464,1615,1615,4,2,E,0
5184,230230199908233422,23683,2047,34,1,4,E,2
5185,230230200110243301,8995,3365,3365,3,4,C,2
5186,230231193310043789,20816,1563,2120,3,1,F,1
5187,230231194106043671,22132,2116,1597,2,1,F,1
5188,23023119520216235X,11205,1631,1578,1,1,F,2
5189,230231196512024010,29737,129,129,4,4,B,1
5190,230231197505243594,32738,2020,13,4,2,F,0
5191,23023119760711235X,23458,1597,1134,4,1,F,1
5192,230281193005241299,23915,1597,34,4,4,F,2
5193,230281193308041884,12728,1577,1615,1,2,C,0
5194,230281194902050673,14598,1574,1574,3,1,B,2
5195,230281196402011714,25203,58,1619,2,4,B,2
5196,230281197901210106,3808,3868,3860,2,2,E,2
5197,230281198010211441,10281,1646,1595,1,1,C,1
5198,230281199906132409,26115,1134,1597,2,2,C,1
5199,230281200009194971,31559,1579,1579,3,3,C,0
5200,230302194002161378,36559,403,1599,1,2,C,1
5201,230302195908311576,1495,1615,1646,1,1,A,1
5202,230302196311100703,1789,1615,1593,1,2,E,0
5203,230302197510191091,18047,463,384,1,2,E,1
5204,230302200506233492,31716,1646,1632,4,3,F,1
5205,230302201709023713,11611,76,13,4,2,E,1
5206,23030319340615095X,34682,2080,383,3,4,C,2
5207,230303194109071950,25690,404,404,3,1,B,2
5208,230303195310244731,1849,1646,1646,1,1,A,2
5209,230303196702201153,19862,838,953,4,3,E,1
5210,230303197110142991,4104,1543,1542,3,3,A,0
5211,230303198101181715,40300,925,979,2,2,E,0
5212,230303198204222794,24554,1552,1561,2,3,A,1
5213,230303198211280933,35820,1648,2125,4,2,A,2
5214,230303199007182687,6025,2113,2121,1,2,F,2
5215,230304193712114005,32758,76,13,2,4,B,0
5216,230304193810253789,1140,1608,1654,4,3,F,0
5217,230304194606141776,36672,1615,1615,4,3,E,0
5218,230304196912091198,11923,1599,1592,4,3,B,0
5219,230304198203250802,2448,1597,1555,1,2,A,2
5220,230305193207301981,11543,13,1,2,1,E,0
5221,230305197608242853,17636,1668,384,1,3,C,0
5222,230305197701172060,29098,3365,34,2,3,A,0
5223,230305197704102092,17595,1597,1668,3,3,B,0
5224,230305198903072126,34931,1667,458,2,1,A,1
5225,230306193707101931,29629,129,129,3,2,C,2
5226,230306194509081356,28930,1597,2020,2,1,F,1
5227,230306195005303589,40143,1034,1168,1,4,F,0
5228,230306195905020541,17,1602,1605,2,3,E,1
5229,230306195909194274,9841,1612,1615,2,2,F,2
5230,230306196005211179,22092,2127,2098,3,1,E,2
5231,230306197604034674,17444,1684,402,1,1,C,0
5232,230306197604130324,39182,1126,834,1,4,E,2
5233,230306198603300250,13897,1536,1535,2,2,F,0
5234,230306200906210447,6425,2117,2113,4,1,E,0
5235,230306201004054910,38101,1599,1572,1,1,A,2
5236,230306201212081016,28697,1151,129,1,2,B,1
5237,230307194109124077,23652,2047,2035,4,2,F,1
5238,230307194209203813,1494,1615,1646,3,1,E,1
5239,230307195303224519,16950,2020,79,1,3,C,0
5240,230307195903314235,7412,1597,59,4,3,A,1
5241,23030719630405187X,36262,221,3268,4,4,C,2
5242,230307197511023956,2272,1597,1555,2,3,F,2
5243,230307198702052842,9214,34,2020,1,1,E,0
5244,230307199806231786,5318,2068,2046,4,1,F,0
5245,230307201509052554,36949,1599,1622,2,4,E,0
5246,230321195904060545,12641,1597,1615,3,1,B,1
5247,230321199402151429,4142,3997,3997,2,4,F,0
5248,230381193206063914,14063,1574,1661,3,4,E,1
5249,230381194406174357,39850,1133,1667,2,3,C,0
5250,23038119450515073X,37498,1168,1073,1,2,E,2
5251,230381196604261602,20338,761,1722,2,2,E,2
5252,230381199712212174,23621,2047,2033,3,3,E,1
5253,230381200904112309,34693,383,470,2,1,F,1
5254,230382193007272533,25370,3365,2020,4,4,C,0
5255,230382194501083599,32380,1615,1632,4,3,B,2
5256,230382194606223199,28987,34,2020,3,2,A,1
5257,230382195704111005,30308,1151,1039,1,2,A,0
5258,230382196808152180,5481,1574,1552,3,4,E,1
5259,230382197111150470,10483,1615,1589,4,3,E,2
5260,230382198501272814,12398,1574,1661,1,3,F,1
5261,230402193201262738,28504,829,129,3,4,F,1
5262,230402193803211428,23715,1597,1597,1,4,E,0
5263,230402194201054044,5429,2046,2048,2,1,E,0
5264,23040219421111299X,27605,1668,1597,1,2,C,1
5265,230402194601153594,5115,34,2020,2,2,C,2
5266,230402194710040847,12207,1661,1661,4,4,C,0
5267,230402196809210083,37699,7,46,4,4,E,0
5268,230402197612081235,9993,1563,1615,4,1,A,2
5269,230402197903221605,14249,1615,1651,2,1,E,1
5270,230402201012171519,22132,1567,1072,3,3,A,0
5271,23040319330904304X,24771,1763,1681,2,1,B,2
5272,230403194102133923,12310,1592,1574,3,2,F,0
5273,230403194304230721,5510,1552,1561,1,1,C,2
5274,230403195207024090,10057,1625,1621,1,1,F,0
5275,230403195402182676,16546,1624,1615,1,4,B,2
5276,230403196801210309,13719,1563,1539,4,3,C,0
5277,23040319690223051X,28864,2020,3365,3,3,C,2
5278,230403201001143009,19830,1661,1681,1,3,B,2
5279,230403201309200268,31506,1582,1579,2,3,A,1
5280,230404194202103410,14590,1592,1577,3,4,E,0
5281,230404195305101578,40585,3889,3886,4,2,F,2
5282,230404195907031538,15148,1593,1646,1,2,F,0
5283,230404196602234267,39764,401,470,1,4,F,0
5284,230404197212144287,12171,1651,1592,1,2,C,1
5285,23040419740917181X,2076,1615,1593,3,2,E,1
5286,230404198102050110,17465,1597,1681,3,4,A,2
5287,230404198404021374,3289,1535,1556,3,3,F,0
5288,230404198811082748,15015,1615,1661,4,1,A,2
5289,230404200503301996,1909,1615,1646,3,2,A,1
5290,230405193409191544,28307,1668,1597,4,2,A,1
5291,230405194607231919,5903,2060,2043,4,2,F,0
5292,230405194906250888,32946,3389,65,4,4,A,0
5293,23040519590902061X,2036,1654,1646,3,1,E,0
5294,230405196001292679,17999,471,471,3,4,C,1
5295,230405196104134921,11433,1,1,4,2,E,0
5296,230405196108260482,36435,1599,1599,2,1,A,1
5297,230405196604051401,819,1599,1611,3,2,A,2
5298,230405200807253504,3112,1555,1556,1,4,C,0
5299,230406195504101258,16222,1615,1552,3,4,F,1
5300,230406196007281360,38745,403,2085,3,1,C,0
5301,230406198803200356,14024,1542,1542,4,3,C,2
5302,230406198903094722,36264,3414,3414,4,4,B,1
5303,230406200111133842,25988,1597,1597,1,3,F,2
5304,230406201011222498,29231,129,1151,1,4,A,1
5305,230406201212143630,34719,2080,383,3,4,A,2
5306,230407194001080821,32992,76,13,1,3,E,0
5307,230407194707212021,28785,2020,34,1,3,C,0
5308,23040719520120028X,36803,1599,1599,2,3,C,0
5309,230407195902094088,2729,1556,1556,4,2,E,2
5310,230407196201032225,34921,1749,458,3,2,C,0
5311,230407197502022279,12096,1592,1574,1,3,C,2
5312,230407197607041337,13481,1574,1597,3,3,C,0
5313,230407198407271490,34721,129,2099,3,3,B,1
5314,230407198706090438,30568,1684,457,4,1,B,2
5315,230407200002210219,12518,1651,1659,3,2,B,0
5316,230421193008261839,40500,3886,3859,3,4,A,0
5317,230421193408120875,26687,457,1681,3,2,F,0
5318,230421193504163875,16442,1615,1599,3,2,C,1
5319,230421194310223803,14704,1661,1661,3,4,A,2
5320,230421195804051014,17365,450,404,2,1,E,1
5321,230421196203213983,12271,1651,1574,3,3,E,1
5322,230421196506154458,26344,404,404,1,1,F,2
5323,230421196507161211,10358,1593,1646,3,3,E,2
5324,230421196702234420,32699,2018,65,1,4,B,0
5325,230421197507132634,24664,1597,1597,4,2,C,1
5326,230421198009130913,8804,2069,2007,4,2,E,0
5327,230421198204114548,30839,1169,822,1,1,E,2
5328,230421199903260901,11026,1648,1589,2,1,B,1
5329,230421200206132301,33169,2020,13,2,2,E,1
5330,23042120140318376X,4304,1615,34,2,1,B,1
5331,230422193604170411,34683,2967,2085,4,3,B,2
5332,230422195011042376,24050,1668,552,3,4,A,2
5333,230422196711061193,29779,129,129,2,1,C,1
5334,230422196806171897,26588,402,406,3,3,F,2
5335,230422196810250440,13062,1574,1661,1,3,A,0
5336,230422197311192017,27990,1668,1597,2,4,E,1
5337,230422197405164287,34813,1135,12,2,3,B,2
5338,230422197412024274,24034,1151,1597,2,1,F,0
5339,230422198211231159,12334,1577,1574,3,2,B,0
5340,230422199212242874,5284,2006,2034,3,1,E,2
5341,230422199307222155,7242,1615,3938,3,2,B,0
5342,230422199607200134,15249,3997,3593,1,3,E,2
5343,230422199710070171,20542,1597,1169,2,1,B,1
5344,230422200002050896,7730,2020,34,3,3,E,1
5345,230422200909134035,7540,2020,34,2,3,E,1
5346,230422201204031380,10457,1615,1648,3,3,F,0
5347,230502193304153556,9792,1595,1605,2,2,B,1
5348,230502193501212252,16221,1615,1552,3,1,E,1
5349,230502193506192342,32439,1636,1579,1,1,E,0
5350,230502193512114965,40390,979,1133,4,4,C,2
5351,230502193907062776,30311,1151,1039,1,2,B,0
5352,230502193907272554,5451,2068,2048,1,3,E,2
5353,230502194408293128,25199,1750,1668,1,4,B,2
5354,230502195203040367,14804,1651,1592,4,2,C,2
5355,230502195302012310,39879,3877,3388,1,2,B,2
5356,230502196112112876,11569,2020,65,1,3,F,1
